US_Stocks,Intl_Stocks,Bonds,Gold,Crypto,Real_Estate,Cash
0.019549430576997928,0.0097930036561106,0.0014023094964072955,0.002897722338027444,0.021096920806452233,0.005475980215085306,-0.000535281757600901
0.0058657991424119985,0.002286613460981588,0.003679131045239247,-0.010811298325664109,-0.016713710876060488,0.0013237790200372967,-0.0007319395332436863
-0.011897470439660118,-0.013751673485181836,0.001890045340458531,0.008413694700930258,0.0034549130766710527,-0.005122459391130294,-0.0005943720727920803
0.006967063616375242,0.010353520138216442,-0.0023198076410164995,7.426607894305456e-05,0.036205467374910955,0.005732560158510442,0.00021031130971287647
0.006831983294213783,0.007159550176285568,0.002786025313124979,-0.010079706477589987,-0.011031319730069317,-0.006710892261308331,-0.0005714141922096906
-0.017751986945023238,-0.012779785371533464,0.001708833234364382,0.0034052467553797343,-0.011041329111446757,-0.011341921519810247,0.0013137089590259882
0.00846982862041147,0.0029028061863757486,0.0024206961319498095,0.006713428593738147,0.0020164563828182786,0.009479661282125509,0.0003286368316019336
-0.015892312585294766,-0.0024437450334865206,0.0019380848732371316,-0.014101841859216934,-0.01904335078726512,0.0033268486520836664,-0.0005464528603933939
0.0029626051730830072,0.009337016605785743,-0.00015862540715409095,0.00384098025470396,0.03004034401156088,0.003748849186258432,-0.00040398171073219194
0.02089414446537657,0.018378669182279168,0.0016863303313602422,-0.0004578677179990352,0.03476052230483148,0.005344647247675253,0.00035943536135327875
0.008366835420365183,0.002884417799367237,0.0025497684515853308,-0.0010296013304838055,0.0231925170063728,0.010249576863509819,0.0007954952804303983
-0.0046288704824135,0.0018508050637132463,0.0028982164406626586,0.00734777198444213,-0.03326316468785919,0.001701597493140798,0.002549288387998809
-0.010851508063078065,-0.009248735446264776,0.0014188467034244021,-0.008134470111810743,-0.006179902716792731,-0.013808654695376819,-0.00043787497063785296
0.006910011866795097,0.013429204278648904,0.002908594579689701,0.0064394185762384655,0.0035978464520364647,-0.011245962824620299,-0.0008304206766694934
0.00348670611670687,-0.008769611138446166,0.0019420993161319993,-0.002563113030479802,0.018740254544111924,-0.0008222165713992321,-0.0003522649982267322
-0.009589929614984144,0.006404359971096447,-0.007517426367529301,0.007468580029423584,-0.004017001122315064,-0.005801671234952709,0.00013005945670958657
-0.0013394608028800743,-0.0016883895262027769,0.0029205985708973745,0.004714835473841342,0.022329751479674333,0.0033062631734106424,-0.000574263535715196
-0.00016532431495685845,0.013355839095736106,-0.003985187508209569,0.008968455154329482,0.0062096171633830325,0.0006045260524094216,0.000655429599346465
-0.02849596127387905,-0.02999432186927347,-0.003997268660248252,0.0026804328212092186,-0.04459947899867781,-0.009228347723220346,0.0002840191272081712
0.011136477108241657,-0.014254111236929441,0.00020520377321104415,-0.0040001377037181965,-0.024582643473280312,0.008815442927003442,-0.0007603450633079598
-0.011308551470340334,-0.002266576525283456,-0.00437133794253871,0.0016577596159250978,-0.04783035891859112,0.002690925457216356,0.0007028575243432135
0.008218346749741059,0.008548599814291296,0.0012375517673616598,-0.0003926571513360522,-0.005677594248024239,0.0015255638048342225,-0.00015762459543307064
-0.008366501934967898,-0.004943423576780432,-0.007642616608620614,-0.015719978995659373,0.0019179969797572154,0.006388717176891059,-0.00025547290692218093
-0.004146682083866315,-0.00969246666026371,-0.0023928006369247938,0.002862840419472972,-0.01205144165761558,-0.004606607930431407,0.0005818120908540905
-0.002040425108843831,0.006123898850602297,0.002798258696187001,-0.0055918717554560935,-0.0121014702917398,0.0017331410260085205,-0.0004503486056881737
0.0006485853586670491,0.0008478104228626638,0.004268158913026358,-0.0044134441740624605,0.019099114742021157,-0.0005888227365698849,-0.00024154210734433462
-0.009326315061641948,0.0017603345902892393,0.0029569183897362296,0.002094311041017067,-0.01351815930016868,-0.0031662301951489035,0.0009445970733616409
-0.004260102725119149,-0.004455183496056714,-0.00013930054819326625,0.0017105019477904708,0.004458887500332923,-0.004420918631412904,0.0004649469655871478
-0.007247247497490729,-0.013693479661394168,0.001712997734642239,0.001843394812238191,0.03374739984894342,0.004879735690683582,0.0005354019905338676
-0.003202707962838947,-0.007639282370133079,0.0035594160841737367,0.005686395071339966,-0.014668861625942744,-0.004994767116926476,7.256162077941202e-05
0.01418471964176497,0.007661964191317909,0.0016984436126716723,-0.0007211149189857281,0.01868012885491541,0.005524217513508314,0.00025807196785459564
0.016836762928575336,0.0013900424823107401,-0.0016547746767605698,-0.0008149585684421,0.009676522460559906,0.0060355524835534495,-9.088849940643899e-05
-0.009580240481641432,-0.012402759266640041,-0.005082613807635259,-0.00905987316403271,0.002045090602669463,-0.009373896287378294,-7.265646833246614e-05
-0.006917925969219603,0.0027114764711526464,-0.00036967937270442205,0.005477436695994525,0.010122875129114084,0.005019280267139433,0.0003684501060751936
-0.003286015977460526,-0.0022448636019283654,-0.0025958493738232674,-0.001977800421176735,-0.01868480698639143,-0.0018672006197997704,2.0127289225110515e-05
-0.01395798464366164,-0.005341475908829562,0.0013656063095584257,-0.005644702504035452,-0.0022990597100181675,-0.02211703103990459,0.00018554018933254562
-0.0042398284729195275,-0.019871627426406257,-0.001728518816027479,0.003762345849570601,-0.0581949149357123,-0.012909680377684406,-0.00044103270188537854
-0.0014169530226267471,0.0034032084078391635,-0.00386318577725849,-0.011303428316640366,-0.0010051171549078294,-0.010413676498324755,0.00024335731563570017
0.009554162248290046,-0.0032057669447934567,0.003819870349639166,-0.007988752312233451,0.04395886553533708,-0.006731691511127896,4.5880896640972226e-05
-0.0014492425985154476,-1.840837767282745e-05,-0.00043508832239448126,0.0046642984230826825,-0.03935056654310088,0.0016184209491541858,0.0004551429417814783
0.00652888724743156,0.014233825188903879,-0.0034129612356772893,0.0021583831064856058,0.026003463422515673,0.008048180515831857,-0.0009042710273631363
-0.01740214633222222,-0.008866589628830527,0.003505554690592721,0.004642534170478628,-0.028055057333159123,-0.01368400967654429,0.000195829978527152
-0.03269697096650946,-0.02734041325602709,0.002560714523310674,-0.004290200607005154,-0.03842496993277528,-0.02219290893921678,-0.0005276044643458363
-0.001874701595741796,-0.024403530909371064,-0.0017280418232023928,0.008584591105621693,-0.00994161877053274,-0.009110316730411329,0.0005562434403692884
-0.0015638822710300013,-0.018151456545873034,-0.0007921739234980148,-0.014987538560490662,-0.03611754510893222,-0.012312682100470564,0.00016779513158715978
0.013101550459780086,0.011236656318269327,0.0036199372638456417,0.0017267063809103097,-0.011274801305118435,0.0178580603411415,-0.00046679838342230707
0.012367993441055686,0.015405056256847306,0.0030805745903894266,0.005942456413801132,0.006766177438751071,0.0016271493307752872,-0.00016270958791775254
0.012799425072082312,0.0023171090155036404,0.007930731086913929,0.008876011888443242,0.019387966674681165,0.004728696934311292,0.0002982612470641772
0.003027800874016404,0.004469895123815524,0.0030552974504574884,0.0010270497715532095,0.019270764285521536,0.00647505672365531,-0.00018762099910928624
0.0032798458379023603,-0.0018458615754169791,0.007138148274443057,0.013642055961868488,0.013377436230512338,0.0185617451607023,0.00013297881343708197
-0.006187492282787825,0.0033798219679593536,-0.0043776217133019565,-0.020349464851257316,-0.011585267736334314,-0.013679221576624394,-0.00114646836625133
0.007611405611501341,-0.002784594260741897,0.007166289994781892,0.01045227462738908,-0.008951895827127581,0.003184257343108553,0.0008030793248269753
-0.012082117097868907,-0.01238874427351112,0.0008574741987855933,-0.005717786872561732,0.010199109934091306,0.0013492468976246755,-0.0005877948666356858
-0.003464148475912831,0.011916703460022502,-0.003959556142629392,0.011698612558500968,0.00037355774801209324,0.011097112762230731,0.0004441019990171089
0.010402313705824475,0.0052312382445271095,-0.0019512697561573716,0.004934200452852383,0.013451361828107267,0.011040820202837278,0.00025104623769890694
-9.745644614007941e-05,-0.0008285825086227947,0.0024288514087187326,0.005254412280694666,0.0006090077243263703,0.007741999535792454,-0.00046176249139448836
-0.004816494930115042,-0.008134218246515015,0.001647592970716164,0.011468099367717961,0.003045723261654315,-0.006016695005392116,-0.00028256968108526597
0.02811104355997729,0.028734499976855007,0.004722347330796274,0.0074933244715520275,0.03472043388126394,0.014991122298476251,-0.0008195401651700835
0.010875041001687496,0.007885106063416374,-1.6747325169261343e-05,0.007738492713319856,-0.0052647740668810014,0.004476925012303431,0.0007482537327898525
-0.006937598921543113,0.0010910980343391138,-0.009265350356807091,0.0074965324375998385,0.02012272003212705,0.004770253985040316,-0.0004962813476189671
-0.0019191524191926584,-0.005015555266428448,-0.00044270087073593884,-0.004217570888734749,-0.014747196042025366,-0.0001999556160258005,0.0007532445173693048
-0.0011946569060476068,-0.007877233065901348,0.001289668449060998,0.001380977212368289,-0.0035008225063106226,-0.0020711089261978514,-0.00015831773826319886
-0.01739036176503932,-0.016021743211344246,-0.003427484623055573,-0.011504298226481482,0.006488454064834597,-0.00747785020734732,-0.0013188832274281291
0.01288586006664343,0.02458226478614628,0.003565026547953827,0.006554380502579143,0.014136305441945003,0.02175864121893074,3.7784126826854414e-05
0.01011472381836178,0.011113354471425557,0.005891483664343464,0.0033200321671608525,-0.0332214761131099,-0.002487664384130798,0.00037190197272408504
0.0005427152569462074,0.00485868703443489,-0.0022407365143037646,-0.015415186319419816,0.014646758593154986,-0.003311075411102506,-0.0005891503989468281
-0.0024386066756282737,-0.002105094973349756,0.0018655055209613007,-0.0016635086903730133,-0.02481586479592277,0.002678895833932952,0.0007166452360650073
0.005080112664421675,0.003481255812860978,0.0035705669995187705,0.007223630985844754,0.011635897879840104,0.008957482345061484,-0.0003872818134478454
-0.015918196492213384,-0.009942426566058853,-0.006268312371519122,-0.0027770668867284406,-0.012161326948334578,-0.02174083878877774,-0.001146815329244376
-0.012836275236319927,-0.018617081537468,0.007779476638284219,-0.002363006578642771,-0.03172245589709181,-0.01734568818775564,0.00024816910149056743
-0.0019065808062825665,-0.005220055200355426,0.0010362298860669525,-0.0036015853181110722,0.002430829353443154,-0.008287975491634736,0.0012471306618816193
-0.017794143025897147,-0.028933695008663912,-0.0015037172428060126,-0.0034373087043134804,-0.022462197185118372,-0.011738815402362556,0.0007021542981195201
0.011139306662270271,0.0010789169438351158,-0.0065133397671934875,0.002146703352206545,0.051126479877760984,0.0017485766722822576,0.0005424489681419605
0.0006024728162602152,0.007255875963887074,0.0006229390402129305,0.009251354277465356,-0.00874819141415871,0.015080199959516554,-0.0008021747518279617
0.0030708143410165373,-0.0013695236394960677,0.0033897536151765795,0.01956810831245136,0.005219300753553409,0.0062954103802667525,0.0014261530885388285
-0.01496017438618182,0.000517280409550287,-0.0001876284718559577,0.010356623677240374,-0.02801124913947873,-0.013113020438461383,0.0001207704786746474
0.000687541157432167,-0.003766880260542756,-0.0016128421701960814,0.003103594395624204,-0.005112500357128409,0.0026348486690491502,-0.00037874293822247877
0.004006159583243061,-0.005516843455093418,0.0050418312360262525,-0.015358310406170795,-0.0036476277072255295,0.012167800022240187,-0.0012633211652021462
0.010466892096723988,-0.001288113981037747,0.007286105167330025,0.010544029574906303,0.006744814998164209,0.0049916785619784874,0.0008514248209810932
-0.015902442576141325,-0.020233581625632886,-0.005275473994785717,0.002874909625936677,-0.02593752248767344,-0.005517868270696554,0.0004432515333545648
0.005286593845477071,0.007912420602141666,0.004680892355580311,-0.002532450899782919,0.004340557464731455,-0.0005619764295896254,-0.000541616981892103
-0.004526490813602698,-0.01051443872517899,0.0027032331427890143,0.0015371739322834629,-0.010731829640986078,-0.011641128406707262,1.2916446546573071e-05
0.00774340304912962,-0.011833728082211593,0.0018777931567612953,0.0029726561173267947,0.019590948510659574,-0.0008574597179850925,-0.0006563304819470365
-0.0012945273955012018,0.004192011030964414,-0.0008691394448669687,-0.01065090034465451,-0.05513015914335653,-0.0037181796730656877,0.00018491439886907563
-0.004531046069051,-0.00719253059421967,-0.0010994340182012808,-0.0019074414226200873,0.008385731177197485,-0.00686749410547646,0.00024901359148795044
0.023652124034253853,0.02770087996750627,0.0020713847878571145,0.001373577942949513,0.03413370469199923,0.014968785284172526,0.0003479684243268601
0.010715191968606232,0.008010668228995666,-0.004989764210790619,-0.0005578171845070545,0.008862384106375331,0.012474970719871104,0.0006307181432705027
-0.012188099395489607,0.004217522452007458,-0.007290109906164184,-0.0056901921460877835,-0.009069094120836209,-0.0076884568961808585,-0.0008802428114234123
0.007101603895097586,0.004073006622876819,-0.0023204132274247755,-0.003468221560898232,0.01596543337005246,0.006710959848110505,-0.0003608621289984994
0.01515788527036061,0.014499311577892434,-0.0015641086143595366,0.011366209447698856,0.029415571694715936,0.022798073958426587,0.0017836044769693705
-0.00495440280388862,-0.005055862040004845,0.00022131245948316277,0.0063912541155956674,-0.010127332639795051,-0.007026113274255816,0.0017196841543224337
-0.012775627698677345,-0.006880173046055732,-0.0030630296174718975,0.00166745711977229,0.010416485437416426,0.0026051015145112065,0.0011818611190838667
-0.006490631853890359,0.004214507995808343,-0.005515508830677678,-0.00321235332814322,-0.019979492646351234,-0.0034182746906883626,-0.0005035135546628954
0.008166465746529008,0.003446839917826971,0.0015964017111793902,-0.002039651358768287,0.006105721177884296,-0.0040834275108775795,0.0004714210227834193
-0.010628652439617029,-0.009200300598086306,-0.007291429774348381,-0.0075288011604384975,-0.006443221601949697,-0.01130303247662878,0.00017696913203859725
-0.005384845108696589,-0.00934844192335498,-2.147193588938526e-05,0.005274301634157091,-0.0025961253701054206,0.007212368917395127,0.0005340882399587387
0.0016120241536708574,-0.00028638622914053637,-0.0016152120515669313,-0.007227371941040242,4.7194601661878924e-05,0.0009479430424220209,-0.0002758134655129055
0.001898169539632307,0.0045801527477265375,-0.0006933404033400821,0.006591307990780817,0.009687590456399992,-0.00598388000671373,-0.00015028804046819633
-0.00991507237520404,-0.018039107741487096,0.0026565897116608873,-0.012906111324924148,-0.0335825211304917,-0.004686965268048918,4.997169261427708e-05
-0.008775481330652018,0.006348196506123358,-0.0019150817441054445,-0.00630992292232454,-0.028356852024853583,-0.015507105872199148,0.000891602757895531
-0.0041849734468283085,-0.013448477949048096,-0.0032572939406268833,0.0015519513775682319,-0.0414144084905988,-0.009618296140574058,-0.0006214200114872478
0.0073120624290511855,0.012985410344646241,0.0038599401544765636,0.0035952768266145608,0.01939485410456788,-0.00462627970495946,4.6569296230291105e-05
-0.005580371619239781,-0.004843406305836176,0.0014385281860963312,0.007221752570908493,0.0062790860993970745,-0.0020464967426351405,0.0003402263993653581
-0.013393683532644338,-0.02122048544324789,-0.0024535961869039087,-0.0004968199444943457,-0.06340771089160936,-0.010291366329261219,0.00072847574329266
-0.008069060142824548,-0.008677133649033029,0.002444354758906202,0.005270641664839966,-0.037421491030637674,-0.008178178879104027,0.00025326567709687886
0.008601451047211143,0.0029444255249733648,0.0002227646171139318,-0.012538472113826226,0.04704631680272775,0.0002619530978734986,0.0002343234337428717
-0.009505719343283318,-0.02576040351743732,-0.0045279628804627235,-0.003662749048989146,-0.003377098720251882,-0.014972227024830689,-3.450953545934511e-05
-0.01680486133332356,-0.010578819763973754,0.009059969857629746,-0.005184188712065203,-0.045916180645668415,-0.004754724889396104,-0.00018331188099884372
-0.0077636089638892635,0.006476047209073219,-0.0022418876076507254,-0.0026022281097810482,0.0193985638738113,-0.0076663502837826455,0.0004133831555381351
-0.020909050079357134,-0.00930630149296647,0.003752772418528392,-0.006160662704414308,-0.02087652077816347,-0.01144586756073968,0.0004892474454489554
0.0024380049589281913,0.00020577342389147468,-0.0013929315391609776,-0.009623492185842145,0.005532642317182662,0.003234968901275687,2.396966961426005e-06
-0.011314578913735765,-0.017340877931176883,0.001940739570274043,-0.006015177808426497,-0.029364305346342285,-0.0009798964912700876,0.0013896594779324268
-0.0015929794595044631,0.008199336359149908,0.0008587952185554623,0.0014890948074809864,0.009808074712467908,-0.00555912507827146,0.0004913464817650665
0.0029522301153788494,0.005508298237002357,0.0008212505172851241,0.0019817587482831543,-0.006607439770695169,-0.006539563192203042,-0.00033735238331103256
-0.008441052339690053,0.0031197579226267935,0.0008797764917555252,0.0037157717514840812,-0.03753235596224928,0.005250349831059694,-0.00026427490644991046
-0.007732978669915687,-0.008853374993107939,-0.0027626591116886702,0.015266092453456805,-0.05414295667142856,-0.004133911863146201,0.0005420085105138888
-0.00400715969350826,0.004076553045775867,0.0002662917237316335,0.01040700516020202,-0.008416620896604934,0.0023988021403913546,0.0013001367461488115
0.017076022572286065,0.02005904645006926,0.001244789489903226,0.009491555535609682,0.017506763756674405,0.016334828885171807,0.0003839599323876353
-0.0015356652554580608,0.0054984986686828176,0.0008616394528803713,0.002277052247939778,0.0404550080941076,-0.0021136281231098407,0.0004989814170066682
-0.009466181509085552,-0.004305494175800103,-0.001164454944801578,-0.011128721450747829,-0.006208243217864887,-0.005797253319727358,0.0008744490043879131
-0.0012299312201067814,-0.012772165961673122,-0.0035346240751625005,-0.0039029100737542196,0.028095099624832493,0.0015640032005131358,0.0005399563999904707
0.018137124868234385,0.0013253324319132845,-0.004622185959367842,0.016496734059462104,0.013422352811745931,0.0027907456374348756,0.0006018422460491965
-0.009149587268705798,-0.011951492654540442,-0.0046567133875741185,0.004478867594506132,-0.01591197685493645,-0.004832459690179667,0.0009641230397184899
0.0018186177970156104,-0.0073699786885741666,-0.0009325112405789602,0.0007216742904931227,-0.022408136928289565,-0.01181566508147005,-0.00037343589502250834
0.012461019068008995,0.01684644794078304,0.0025846733056491007,-0.008039263728830626,0.023390607459080035,0.000700101013662609,0.0009460025418021285
-0.011703715143974527,-0.0065795664144368445,0.0029641300571215112,0.00346258759375696,-0.0212220567812777,-0.006138600516633313,0.0005324181542013776
-0.013065812262561248,0.0006819038887142876,-0.0024916598621031625,-0.011216734653075036,-0.0280035557954404,0.0011307013063814987,0.001014660079915936
0.0011668581386848642,0.0015204885509831406,0.002695456569223256,0.0033188889129334826,-0.008037385085119352,0.005528329055939203,-0.00022674502388734364
-0.011835590144872501,-0.01027797444298048,-0.0016803208631023196,-0.014623401545697901,0.014489063440983227,-0.014085008750342059,0.00034939898852654844
0.005961285921519557,0.010534767006698897,-0.0007731375666635473,0.01424345110831348,0.024338365169343675,0.011019612287808215,0.001162593771960551
0.010382098016856607,0.02894186812088397,0.0002024869472294626,0.004166810280391882,0.022004668402235746,0.01658072684986032,0.0007875491384803201
0.006758707056234077,0.004351705119592994,0.005482074769877111,-0.003153269872444367,0.0005049137014753156,-0.008061482007996619,0.001002686978407075
0.005433795349044742,0.004445094814464979,-0.0024906635003302553,-0.0016708823019106417,0.018295137608063942,-0.0013104522977431985,2.2681003481812795e-05
-0.003842752260606605,-0.015310332105544814,0.003293615097801143,0.002999419965249204,-0.024810538686465246,-0.021929140950735615,-0.0009436691886223473
0.008019697588761579,0.013505891161202432,0.002635749301253738,0.014081062709572455,0.0028705871678428377,0.0038253367006525615,0.00018831643272689387
-0.0052657099208184436,-0.003446347678523463,-0.005723403899303277,0.010106717970548186,-0.010460492135512083,-0.006311614846683186,-0.00021223231711518212
-0.015804905924948976,-0.022308465975198147,0.006373196891814833,-0.002436729967382637,-0.03060579100069212,-0.012715831747757535,0.00038234567530856333
-0.007664184430002326,-0.012089683602568313,-0.0012404434987691691,-0.004393995185850992,-0.0035313136825974962,-0.007433498037067401,4.023203501602395e-06
-0.0053697968862219765,-0.005221564203278549,-0.007551135138239474,-0.006367169633074369,-0.016964738831052244,-0.004548608434462701,0.0004696833151143213
-0.015164648552067422,-0.0077901978351401086,0.003241198544192761,0.021081550522694968,-0.0010373890084355995,-0.011033610994460792,-0.000356476277219779
-0.0031104627676962794,0.008959143979332904,0.0015066729979919843,0.008533091333009127,-0.020444702431547692,-0.005262584561824807,0.0006900407199416211
-0.010113737621377444,0.005127371361381115,0.00018085310815213622,0.0006240278150707213,-0.010132442566666601,-0.013242015321189701,0.0007400552597660815
-0.018943717678994658,-0.019946015069617823,-0.005510671736524392,-0.011670386826258974,-0.019018847387536612,-0.0030903464331965215,8.23509520174559e-05
0.004721692021599003,0.009803705398454307,0.00631182431283333,-0.00035995849318568913,0.018984982058883135,0.004687470545098861,0.00046783392286243834
-0.001746280004414913,-0.006780140929695619,0.0019139210894750568,-0.011794607747640587,0.012529800971177913,0.00185838847858324,-0.00015604498366428608
-0.009831242637695132,-0.011302392998180703,-0.004240315651726819,-0.00333370901908924,-0.03394745367931562,-0.006671521161768243,-0.000938091600258588
-0.0009916146961775137,-0.01907450562553445,-0.004142877403780417,0.0022108107292917734,-0.043937278636123116,0.00221528618583522,0.0010100976553412229
-0.0033014835626938824,0.004701170740856715,-0.00915117652396109,-0.013765903824227335,-0.028471811027718757,-0.010122787933641096,0.0012395876399070123
0.01102093303220741,0.03856697112833624,0.0038792281785890717,0.0019371297859696165,0.025086673112279027,0.010885259944805804,0.0005331946944625538
-0.010970971532708096,-0.012078099003987404,-0.0036926410967791186,-0.004466125106364829,-0.015535936586587787,-0.00952732361831975,-0.0001957071246159864
0.016448939224351186,0.009844661538135718,0.0062774942579798395,0.00829943361337206,0.041521156340773184,0.01702763496415677,0.0008299274696415436
0.02340923035466669,0.019342743450627194,0.00374325920671853,-0.0028786577561316874,0.03279297931285346,0.01615603701848993,-0.00047943187428964036
0.012258940973145597,0.0075391131902507935,0.002990623546852386,0.00827694541393646,-0.010220653568637151,0.00026554770690718387,0.0001573770252704882
-0.0032635407701386283,-0.003666273368277468,-3.942911972639745e-05,-0.010033835316469572,-0.011528751094219,-0.008135381364112642,0.00033530615651664367
0.006114816317365776,-0.006360654443197271,0.0066414322283425385,0.004675391896101341,-0.0003544412071785269,-0.0018743510362798565,-0.0005624705766406811
0.007021290340842101,0.013950377428277722,-0.0014085707373733965,-0.004716743813350537,0.013258269535952997,0.012261155424499928,0.00019401425606333964
-0.009125380547344587,-0.008629694300328936,0.00013505804831668257,0.006109869375367555,0.03460593687469364,-0.002457636279253444,4.2415710532218673e-05
-0.009853710178937655,0.007347547625142569,-0.001932217922229617,0.001281351426636803,0.004617103565506474,0.005185989398159934,-0.0007966236594697615
-0.02495623879440858,-0.011117603129531127,-0.004318363516011399,0.0027499671830646393,0.019287309475015103,-0.010902683449711272,0.00041436068520907677
-0.005895397983672301,-0.015411935649031922,-0.0024196484305225585,-0.0010844601122176724,-0.041700458047613034,-0.008721466264080411,-0.0007648334028154976
0.0071020832161147705,0.00011717895082412,0.004077953638365039,-0.0031035959603267177,-0.004977296124022726,0.010318297546919153,-0.0011400833381836496
-0.016418153532325903,-0.007267748673829497,-0.0037520647101992365,0.008106700243974342,-0.0005312644750403598,-0.010958269642947827,5.215774669824719e-05
-0.002608896962459425,-0.007650794507838291,-0.005236504586676188,-0.0063187000364096245,-0.012723310556442166,-2.0759398895134774e-07,-0.00013414329525517774
0.008372375186472875,0.021627793510087187,-0.0030437681054775144,-0.0036422514038132077,0.018347591224729825,0.005822640563762102,-0.00018770324811407296
-0.010772135842266476,-0.005260188826009229,-0.001959494635541869,-0.0177146972557312,-0.02813157919317514,-0.01192930945276703,-1.7364007360427634e-05
0.005749372295684424,-0.00625814898163326,-0.007149978880362157,-0.007383173924748227,0.008249883881029244,-0.004966464386124226,0.00023306748662717508
0.01639262353546806,0.03712572103264774,0.0053062870484993935,0.007799575677600543,0.014811076016103557,0.007494573304603773,0.0002699040586107755
-0.006122958377810654,-0.004734193568912144,-0.0030882494218804667,0.0009858057817973128,0.008845578928692846,-0.002971468464119208,0.0006642270771161616
0.008748672618056248,0.004926217370812012,0.0009345243323613248,-0.0033379568639792883,0.000168483098632443,0.007733355808208016,0.0007352982893659614
-0.008517817414102145,0.00411281265720528,-0.00024607767740784963,-0.004328042838678139,-0.010792580990754301,-0.0069607640147431446,-0.0007819523774438983
0.010959894338829363,0.010184130808159537,0.0029177965773602415,0.006595503845442406,0.024920992839260258,0.009957053010447157,0.0001383388583207519
-0.0024848573449179523,-0.012345443666423475,-0.004128080093264595,0.011172750435423116,-0.01091976994441733,0.003081585281414863,0.0004555738800812729
-0.024061062788528105,-0.01674090683170305,-0.002993624751490429,-0.0010804460202387457,-0.028944248320885286,-0.019734082779421732,-0.00036880494569163137
0.00487833831122152,0.0068452185880674065,0.002180183710434605,0.0005605459620442658,0.005762339241029085,0.0031112200498599513,0.0008580914550748994
0.0022495106879058596,4.6367638576805324e-05,0.0005542771736570381,0.021101711512437407,-0.03158557942246857,-0.002728737328745091,-0.0005186373702826472
0.02489603687471168,0.008717121937858851,-0.0016232139878565178,-0.0011805421501890258,0.047473493410484506,0.0008453429352960685,0.0003187865196648875
0.010202690223844237,0.014808229557844534,-0.0030140440258233717,0.0038909177970500464,0.03799302770318871,0.006848638600729306,0.0008287587090229288
0.005843743011863805,-0.0027332131116882723,-0.00022013197280473259,0.0068869760096381145,0.004251594291662201,0.0013662082277765299,0.0011912816449720074
0.025510680064316282,0.025852675310207844,0.0058489444940860455,-0.0041234789258347134,0.024145442033233506,0.012718300853570055,-0.00023551667403737346
-0.022456003088378893,-0.014169894404650718,0.0012491686250624854,0.0028346441255522404,-0.03940493694020541,-0.023780455409963628,0.0002890397712203926
-0.019618680381880593,-0.025513006734143057,-0.004229586593561579,-0.007009249681003968,-0.021559958977912002,-0.010834511254811267,0.0012069886806786658
0.00841977440811485,-0.004601495362993455,0.0049524084047076625,-0.0023030081408061233,-0.005132543326453956,0.002442252955228032,-0.00028201859132662887
0.001489369024547944,0.01219817480070656,-0.0028837657181630897,-0.006259897249980279,0.02972644001157126,0.0032067632233714,-0.0008797220039186831
